date,sitename,range,pass,lat,lon,cultivar,trait_description,canopy_height_cm
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 32 Pass 14,32,14,39.139994452779,-96.63156714340441,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",156.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 12 Pass 22,12,22,39.1392791341653,-96.63127530342491,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",171.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 6 Pass 14,6,14,39.139066502957895,-96.63155532972901,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",153.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 2 Pass 10,2,10,39.1389256189412,-96.6316938365571,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",152.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 3 Pass 27,3,27,39.138956359782796,-96.631094544593,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",151.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 4 Pass 14,4,14,39.138995187595704,-96.631554416832,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",157.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 5 Pass 1,5,1,39.139034241031,-96.6320117217798,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",159.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 5 Pass 6,5,6,39.13903299908429,-96.63183631753321,Ajabsido,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",152.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 11 Pass 8,11,8,39.139247007849995,-96.6317693145147,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",165.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 2 Pass 7,2,7,39.138926558698294,-96.6318002561689,ATx645/RTX2910,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",153.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 2 Pass 18,2,18,39.138923155535295,-96.63141294962949,ATx623 bmr12/F08331,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",166.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 4 Pass 24,4,24,39.138992508108394,-96.63120103956369,Ajabsido,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",147.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 5 Pass 24,5,24,39.13902850937,-96.6312014713855,ATx631/R07007,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",162.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 6 Pass 11,6,11,39.139067318840205,-96.6316599513039,ATx631/R07007,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",151.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 3 Pass 10,3,10,39.138961054952105,-96.6316942792822,Tx2785,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",159.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 5 Pass 7,5,7,39.1390327603368,-96.63180161815029,Tx2785,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",168.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 6 Pass 16,6,16,39.139065953523996,-96.6314847947596,Tx2785,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",171.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 2 Pass 11,2,11,39.1389253092834,-96.6316581185969,ATx623 bmr12/F08331,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",156.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 30 Pass 20,30,20,39.1399222640649,-96.6313542486173,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",156.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 11 Pass 1,11,1,39.1392489067976,-96.6320145946572,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",167.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 7 Pass 27,7,27,39.139098279569,-96.6310963858745,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",155.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 32 Pass 5,32,5,39.139996996998796,-96.63188283192059,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",131.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 33 Pass 1,33,1,39.1400348763098,-96.63202512010629,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",167.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 26 Pass 12,26,12,39.1397814244598,-96.63163415514099,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",138.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 27 Pass 1,27,1,39.139819733703604,-96.6320222382788,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",167.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 28 Pass 12,28,12,39.1398523066062,-96.63163507126421,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",155.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 28 Pass 14,28,14,39.1398517676353,-96.6315653301627,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",150.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 23 Pass 1,23,1,39.139678498211204,-96.63202034474381,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",161.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 8 Pass 16,8,16,39.139136890357705,-96.6314855970481,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",163.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 20 Pass 18,20,18,39.1395661764002,-96.6314198005451,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",163.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 22 Pass 23,22,23,39.1396359840437,-96.6312440517263,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",159.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 19 Pass 15,19,15,39.139530152218,-96.631525581267,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",134.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 14 Pass 14,14,14,39.1393526029279,-96.63155897518541,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",164.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 16 Pass 14,16,14,39.13942365544921,-96.6315598711796,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",155.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 16 Pass 8,16,8,39.1394254519074,-96.63177146336392,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",167.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 17 Pass 1,17,1,39.1394628902774,-96.6320174621772,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",175.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 17 Pass 27,17,27,39.13945579005689,-96.6311010389802,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",171.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 21 Pass 27,21,27,39.1396006491192,-96.631102919591,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",159.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 5 Pass 27,5,27,39.1390277621455,-96.6310954721014,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",151.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 34 Pass 17,34,17,39.14006551852761,-96.6314610955761,PI155516,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",111.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 30 Pass 2,30,2,39.1399267332199,-96.6319887375633,PI330196,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",127.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 35 Pass 11,35,11,39.1401028013969,-96.6316732627217,PI330185,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",159.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 10 Pass 10,10,10,39.139210597617605,-96.6316973629972,PI535795,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",146.0
2016-07-28 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 10 Pass 23,10,23,39.139206037209604,-96.6312391144083,PI155760,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",175.0
2016-08-04 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 33 Pass 22,33,22,39.1400287629654,-96.63128456122709,PI255239,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",200.0
2016-08-04 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 5 Pass 22,5,22,39.1390290178065,-96.63127220883021,PI655972,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",159.0
2016-08-04 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 11,13,11,39.13931774059329,-96.6316631624584,PI653617,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",241.0
2016-08-04 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 12 Pass 17,12,17,39.13928063206129,-96.63145228328501,PI653617,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",241.0
2016-08-04 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 12 Pass 5,12,5,39.1392842177386,-96.6318745956205,PI653616,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",205.0
2016-08-04 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 8 Pass 13,8,13,39.13913770951879,-96.63159093006858,PI651496,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",209.0
2016-08-04 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 12 Pass 25,12,25,39.139278224406794,-96.6311687564736,PI651496,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",219.0
2016-08-04 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 12 Pass 3,12,3,39.139284812091,-96.6319453887448,PI651495,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",203.0
2016-08-04 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 8 Pass 7,8,7,39.1391393576709,-96.63180298827851,PI586541,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",213.0
2016-08-04 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 17,13,17,39.1393160539726,-96.6314526710848,PI586541,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",220.0
2016-08-04 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 11 Pass 26,11,26,39.1392420610849,-96.63113312651491,PI586537,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",216.0
